network_countrycode,network_localid,network_name,network_namespace,network_timezone,pollutant,samplingpoint_localid,samplingpoint_namespace,samplingpoint_x,samplingpoint_y,coordsys,station_code,station_localid,station_name,station_namespace,value_datetime_begin,value_datetime_end,value_datetime_inserted,value_datetime_updated,value_numeric,value_validity,value_verification,station_altitude,value_unit
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_28058004_30_59,ES.BDCA.AQD,-3.800946,40.281505,EPSG:4979,ES1565A,STA_ES1565A,FUENLABRADA,ES.BDCA.AQD,2021-12-05 15:00:00+01:00,2021-12-05 16:00:00+01:00,2021-12-05 15:51:18+01:00,2021-12-05 16:51:41+01:00,0.1,1,3,674,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_32054004_30_59,ES.BDCA.AQD,-7.8779,42.352999999999994,EPSG:4979,ES1096A,STA_ES1096A,GOMEZ FRANQUEIRA,ES.BDCA.AQD,2021-12-05 17:00:00+01:00,2021-12-05 18:00:00+01:00,2021-12-05 17:50:20+01:00,2021-12-06 11:57:02+01:00,,-1,3,132,ug/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_08301004_30_59,ES.BDCA.AQD,2.013824628,41.31347520799999,EPSG:4979,ES1903A,STA_ES1903A,Viladecans (Atrium),ES.BDCA.AQD,2021-12-05 02:00:00+01:00,2021-12-05 03:00:00+01:00,2021-12-05 02:59:40+01:00,2021-12-05 14:56:01+01:00,0.6,1,3,14,ug/m3
ES,NET_ES208A,CCAA Castilla y León,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_34120008_30_59,ES.BDCA.AQD,-4.53833333,42.019444439999994,EPSG:4979,ES1922A,STA_ES1922A,PALENCIA 3,ES.BDCA.AQD,2021-12-05 21:00:00+01:00,2021-12-05 22:00:00+01:00,2021-12-05 21:54:41+01:00,2021-12-06 11:59:24+01:00,,-1,3,953,ug/m3
ES,NET_ES214A,CCAA Murcia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_30005002_30_59,ES.BDCA.AQD,-1.23083333,37.97555555000001,EPSG:4979,ES1627A,STA_ES1627A,ALCANTARILLA,ES.BDCA.AQD,2021-12-04 14:00:00+01:00,2021-12-04 15:00:00+01:00,2021-12-04 16:12:34+01:00,2021-12-04 16:38:52+01:00,0.8,1,3,80,ug/m3
ES,NET_ES211A,CCAA Extremadura,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_10182001_30_59,ES.BDCA.AQD,-5.939720000000001,39.84917,EPSG:4979,ES1616A,STA_ES1616A,MONFRAGÜE,ES.BDCA.AQD,2021-12-04 19:00:00+01:00,2021-12-04 20:00:00+01:00,2021-12-04 19:51:37+01:00,2021-12-04 20:49:07+01:00,0.08,1,3,376,ug/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_08089005_30_59,ES.BDCA.AQD,1.9915239570000003,41.303112534,EPSG:4979,ES1910A,STA_ES1910A,Gavà (parc del Mil·leni),ES.BDCA.AQD,2021-12-04 19:00:00+01:00,2021-12-04 20:00:00+01:00,2021-12-04 19:54:09+01:00,2021-12-04 21:59:21+01:00,0.6,1,3,25,ug/m3
ES,NET_ES211A,CCAA Extremadura,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_10148001_30_59,ES.BDCA.AQD,-6.14722,40.07778,EPSG:4979,ES1997A,STA_ES1997A,PLASENCIA,ES.BDCA.AQD,2021-12-04 17:00:00+01:00,2021-12-04 18:00:00+01:00,2021-12-04 17:52:26+01:00,2021-12-06 11:53:57+01:00,,-1,3,181,ug/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_43103001_30_59,ES.BDCA.AQD,1.236702825,41.19358724099999,EPSG:4979,ES1122A,STA_ES1122A,Perafort (Puigdelfí),ES.BDCA.AQD,2021-12-06 03:00:00+01:00,2021-12-06 04:00:00+01:00,2021-12-06 03:55:21+01:00,2021-12-06 04:56:19+01:00,1.2,1,3,97,ug/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_12040010_30_59,ES.BDCA.AQD,0.010555550000000002,39.98194443999999,EPSG:4979,ES1445A,STA_ES1445A,CASTELLÓ-GRAU,ES.BDCA.AQD,2021-12-05 17:00:00+01:00,2021-12-05 18:00:00+01:00,2021-12-05 17:53:59+01:00,2021-12-06 12:00:01+01:00,,-1,3,10,ug/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_43103001_30_59,ES.BDCA.AQD,1.236702825,41.19358724099999,EPSG:4979,ES1122A,STA_ES1122A,Perafort (Puigdelfí),ES.BDCA.AQD,2021-12-05 05:00:00+01:00,2021-12-05 06:00:00+01:00,2021-12-05 05:57:21+01:00,2021-12-05 07:00:43+01:00,0.6,1,3,97,ug/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_43103001_30_59,ES.BDCA.AQD,1.236702825,41.19358724099999,EPSG:4979,ES1122A,STA_ES1122A,Perafort (Puigdelfí),ES.BDCA.AQD,2021-12-05 21:00:00+01:00,2021-12-05 22:00:00+01:00,2021-12-05 21:54:32+01:00,2021-12-05 22:53:58+01:00,0.6,1,3,97,ug/m3
ES,NET_ES208A,CCAA Castilla y León,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_47186027_30_59,ES.BDCA.AQD,-4.73027777,41.64555554999999,EPSG:4979,ES1631A,STA_ES1631A,ARCO DE LADRILLO II,ES.BDCA.AQD,2021-12-06 07:00:00+01:00,2021-12-06 08:00:00+01:00,2021-12-06 07:56:36+01:00,2021-12-06 09:56:39+01:00,1.4,1,3,700,ug/m3
ES,NET_ES214A,CCAA Murcia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_30005002_30_59,ES.BDCA.AQD,-1.23083333,37.97555555000001,EPSG:4979,ES1627A,STA_ES1627A,ALCANTARILLA,ES.BDCA.AQD,2021-12-04 23:00:00+01:00,2021-12-05 00:00:00+01:00,2021-12-04 23:47:39+01:00,2021-12-05 00:50:32+01:00,0.8,1,3,80,ug/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_12040010_30_59,ES.BDCA.AQD,0.010555550000000002,39.98194443999999,EPSG:4979,ES1445A,STA_ES1445A,CASTELLÓ-GRAU,ES.BDCA.AQD,2021-12-05 22:00:00+01:00,2021-12-05 23:00:00+01:00,2021-12-05 22:55:05+01:00,2021-12-06 12:00:01+01:00,,-1,3,10,ug/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_12040010_30_59,ES.BDCA.AQD,0.010555550000000002,39.98194443999999,EPSG:4979,ES1445A,STA_ES1445A,CASTELLÓ-GRAU,ES.BDCA.AQD,2021-12-06 04:00:00+01:00,2021-12-06 05:00:00+01:00,2021-12-06 04:57:05+01:00,2021-12-06 12:00:01+01:00,,-1,3,10,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_11028001_30_59,ES.BDCA.AQD,-6.225170000000001,36.52283,EPSG:4979,ES1516A,STA_ES1516A,RIO SAN PEDRO,ES.BDCA.AQD,2021-12-04 15:00:00+01:00,2021-12-04 16:00:00+01:00,2021-12-04 16:42:48+01:00,2021-12-04 17:56:51+01:00,0,1,3,1,ug/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_48071004_30_59,ES.BDCA.AQD,-3.11298,43.33274999999999,EPSG:4979,ES2123A,STA_ES2123A,San Julian,ES.BDCA.AQD,2021-12-05 00:00:00+01:00,2021-12-05 01:00:00+01:00,2021-12-05 00:58:16+01:00,2021-12-05 03:54:38+01:00,0.12,1,3,10,ug/m3
ES,NET_ES204A,CCAA Islas Baleares,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_07040002_30_59,ES.BDCA.AQD,2.6558300000000004,39.57007999999999,EPSG:4979,ES1610A,STA_ES1610A,FONERS,ES.BDCA.AQD,2021-12-05 08:00:00+01:00,2021-12-05 09:00:00+01:00,2021-12-05 08:57:49+01:00,2021-12-05 09:58:07+01:00,0.3,1,3,23,ug/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_03014006_30_59,ES.BDCA.AQD,-0.4719444400000001,38.35944444,EPSG:4979,ES1635A,STA_ES1635A,ALACANT-EL PLÁ,ES.BDCA.AQD,2021-12-05 08:00:00+01:00,2021-12-05 09:00:00+01:00,2021-12-05 08:57:50+01:00,2021-12-05 09:58:08+01:00,0.1,1,3,45,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_21041017_30_59,ES.BDCA.AQD,-6.924620000000001,37.27148,EPSG:4979,ES1658A,STA_ES1658A,CAMPUS DEL CARMEN,ES.BDCA.AQD,2021-12-05 11:00:00+01:00,2021-12-05 12:00:00+01:00,2021-12-05 11:50:56+01:00,2021-12-05 12:50:14+01:00,0,1,3,48,ug/m3
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_28006004_30_59,ES.BDCA.AQD,-3.645253,40.540351,EPSG:4979,ES1564A,STA_ES1564A,ALCOBENDAS,ES.BDCA.AQD,2021-12-06 05:00:00+01:00,2021-12-06 06:00:00+01:00,2021-12-06 05:50:07+01:00,2021-12-06 07:48:55+01:00,0.3,1,3,671,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_11033010_30_59,ES.BDCA.AQD,-5.382500000000001,36.1801,EPSG:4979,ES1925A,STA_ES1925A,PUENTE MAYORGA,ES.BDCA.AQD,2021-12-04 12:00:00+01:00,2021-12-04 13:00:00+01:00,2021-12-04 15:31:52+01:00,2021-12-04 16:13:35+01:00,3,1,3,3,ug/m3
ES,NET_ES205A,CCAA Islas Canarias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_38038024_30_59,ES.BDCA.AQD,-16.27675,28.455374999999993,EPSG:4979,ES2003A,STA_ES2003A,TENA ARTIGAS-STA CRUZ DE TENERIFE,ES.BDCA.AQD,2021-12-05 09:00:00+01:00,2021-12-05 10:00:00+01:00,2021-12-05 09:54:10+01:00,2021-12-05 10:46:59+01:00,0.3,1,3,169,ug/m3
ES,NET_ES206A,CCAA Cantabria,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_39075006_30_59,ES.BDCA.AQD,-3.80861,43.46055999999999,EPSG:4979,ES1580A,STA_ES1580A,SANTANDER CENTRO,ES.BDCA.AQD,2021-12-05 09:00:00+01:00,2021-12-05 10:00:00+01:00,2021-12-05 09:55:03+01:00,2021-12-05 11:50:49+01:00,0,1,3,9,ug/m3
ES,NET_ES211A,CCAA Extremadura,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_10037001_30_59,ES.BDCA.AQD,-6.3602799999999995,39.47277999999999,EPSG:4979,ES1615A,STA_ES1615A,CÁCERES,ES.BDCA.AQD,2021-12-05 05:00:00+01:00,2021-12-05 06:00:00+01:00,2021-12-05 05:57:16+01:00,2021-12-05 07:00:37+01:00,0.15,1,3,389,ug/m3
ES,NET_ES208A,CCAA Castilla y León,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_37274010_30_59,ES.BDCA.AQD,-5.66527777,40.97916666,EPSG:4979,ES1618A,STA_ES1618A,SALAMANCA 5,ES.BDCA.AQD,2021-12-05 05:00:00+01:00,2021-12-05 06:00:00+01:00,2021-12-05 05:57:39+01:00,2021-12-05 07:01:16+01:00,0.2,1,3,797,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_21055004_30_59,ES.BDCA.AQD,-6.92027,37.199769999999994,EPSG:4979,ES0892A,STA_ES0892A,LA RÁBIDA,ES.BDCA.AQD,2021-12-05 05:00:00+01:00,2021-12-05 06:00:00+01:00,2021-12-05 05:57:39+01:00,2021-12-05 07:01:18+01:00,0,1,3,8,ug/m3
ES,NET_ES211A,CCAA Extremadura,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_10148001_30_59,ES.BDCA.AQD,-6.14722,40.07778,EPSG:4979,ES1997A,STA_ES1997A,PLASENCIA,ES.BDCA.AQD,2021-12-05 21:00:00+01:00,2021-12-05 22:00:00+01:00,2021-12-05 21:51:15+01:00,2021-12-06 11:53:58+01:00,,-1,3,181,ug/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_48071004_30_59,ES.BDCA.AQD,-3.11298,43.33274999999999,EPSG:4979,ES2123A,STA_ES2123A,San Julian,ES.BDCA.AQD,2021-12-05 22:00:00+01:00,2021-12-05 23:00:00+01:00,2021-12-05 22:55:33+01:00,2021-12-06 01:57:54+01:00,0.16,1,3,10,ug/m3
ES,NET_ES211A,CCAA Extremadura,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_10182001_30_59,ES.BDCA.AQD,-5.939720000000001,39.84917,EPSG:4979,ES1616A,STA_ES1616A,MONFRAGÜE,ES.BDCA.AQD,2021-12-05 00:00:00+01:00,2021-12-05 01:00:00+01:00,2021-12-05 00:53:57+01:00,2021-12-05 01:51:59+01:00,0.1,1,3,376,ug/m3
ES,NET_ES214A,CCAA Murcia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_30005002_30_59,ES.BDCA.AQD,-1.23083333,37.97555555000001,EPSG:4979,ES1627A,STA_ES1627A,ALCANTARILLA,ES.BDCA.AQD,2021-12-06 10:00:00+01:00,2021-12-06 11:00:00+01:00,2021-12-06 10:47:44+01:00,2021-12-06 11:50:43+01:00,0.8,1,3,80,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_11028001_30_59,ES.BDCA.AQD,-6.225170000000001,36.52283,EPSG:4979,ES1516A,STA_ES1516A,RIO SAN PEDRO,ES.BDCA.AQD,2021-12-05 07:00:00+01:00,2021-12-05 08:00:00+01:00,2021-12-05 07:59:40+01:00,2021-12-05 08:57:48+01:00,0,1,3,1,ug/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_20073001_30_59,ES.BDCA.AQD,-2.05051,43.273789999999984,EPSG:4979,ES2118A,STA_ES2118A,Usurbil,ES.BDCA.AQD,2021-12-04 23:00:00+01:00,2021-12-05 00:00:00+01:00,2021-12-04 23:54:57+01:00,2021-12-05 01:56:03+01:00,0.13,1,3,35,ug/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_48002002_30_59,ES.BDCA.AQD,-3.0974,43.31962000000001,EPSG:4979,ES2124A,STA_ES2124A,Las Carreras,ES.BDCA.AQD,2021-12-04 23:00:00+01:00,2021-12-05 00:00:00+01:00,2021-12-04 23:55:04+01:00,2021-12-06 12:00:24+01:00,,-1,3,91,ug/m3
ES,NET_ES208A,CCAA Castilla y León,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_09059003_30_59,ES.BDCA.AQD,-3.6755600000000004,42.35083,EPSG:4979,ES1160A,STA_ES1160A,BURGOS 1,ES.BDCA.AQD,2021-12-05 05:00:00+01:00,2021-12-05 06:00:00+01:00,2021-12-05 05:50:23+01:00,2021-12-05 06:52:16+01:00,0.2,1,3,929,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_27028005_30_59,ES.BDCA.AQD,-7.5509,42.9979,EPSG:4979,ES1905A,STA_ES1905A,LUGO-FINGOY,ES.BDCA.AQD,2021-12-05 04:00:00+01:00,2021-12-05 05:00:00+01:00,2021-12-05 04:57:24+01:00,2021-12-06 11:57:09+01:00,,-1,3,450,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_27028005_30_59,ES.BDCA.AQD,-7.5509,42.9979,EPSG:4979,ES1905A,STA_ES1905A,LUGO-FINGOY,ES.BDCA.AQD,2021-12-06 05:00:00+01:00,2021-12-06 06:00:00+01:00,2021-12-06 05:54:08+01:00,2021-12-06 11:57:09+01:00,,-1,3,450,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_36057019_30_59,ES.BDCA.AQD,-8.7421,42.219,EPSG:4979,ES1137A,STA_ES1137A,ARENAL,ES.BDCA.AQD,2021-12-06 05:00:00+01:00,2021-12-06 06:00:00+01:00,2021-12-06 05:50:36+01:00,2021-12-06 11:54:23+01:00,,-1,3,53,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_23050003_30_59,ES.BDCA.AQD,-3.7815699999999994,37.78255000000001,EPSG:4979,ES1656A,STA_ES1656A,RONDA DEL VALLE,ES.BDCA.AQD,2021-12-06 11:00:00+01:00,2021-12-06 12:00:00+01:00,2021-12-06 11:54:10+01:00,+01:00,,-1,3,480,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_36057019_30_59,ES.BDCA.AQD,-8.7421,42.219,EPSG:4979,ES1137A,STA_ES1137A,ARENAL,ES.BDCA.AQD,2021-12-06 11:00:00+01:00,2021-12-06 12:00:00+01:00,2021-12-06 11:54:22+01:00,+01:00,,-1,3,53,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_23050003_30_59,ES.BDCA.AQD,-3.7815699999999994,37.78255000000001,EPSG:4979,ES1656A,STA_ES1656A,RONDA DEL VALLE,ES.BDCA.AQD,2021-12-06 05:00:00+01:00,2021-12-06 06:00:00+01:00,2021-12-06 05:50:18+01:00,2021-12-06 07:49:11+01:00,0,1,3,480,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_15036003_30_59,ES.BDCA.AQD,-8.243116,43.481501,EPSG:4979,ES1867A,STA_ES1867A,FERROL,ES.BDCA.AQD,2021-12-06 09:00:00+01:00,2021-12-06 10:00:00+01:00,2021-12-06 09:55:54+01:00,2021-12-06 11:59:05+01:00,,-1,3,5,ug/m3
ES,NET_ES206A,CCAA Cantabria,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_39075006_30_59,ES.BDCA.AQD,-3.80861,43.46055999999999,EPSG:4979,ES1580A,STA_ES1580A,SANTANDER CENTRO,ES.BDCA.AQD,2021-12-05 11:00:00+01:00,2021-12-05 12:00:00+01:00,2021-12-05 11:50:49+01:00,2021-12-05 13:50:46+01:00,0,1,3,9,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_11033005_30_59,ES.BDCA.AQD,-5.37697,36.17943,EPSG:4979,ES0556A,STA_ES0556A,CAMPAMENTO,ES.BDCA.AQD,2021-12-06 09:00:00+01:00,2021-12-06 10:00:00+01:00,2021-12-06 09:51:59+01:00,2021-12-06 11:56:58+01:00,1,1,3,9,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_11033005_30_59,ES.BDCA.AQD,-5.37697,36.17943,EPSG:4979,ES0556A,STA_ES0556A,CAMPAMENTO,ES.BDCA.AQD,2021-12-06 00:00:00+01:00,2021-12-06 01:00:00+01:00,2021-12-06 00:52:14+01:00,2021-12-06 01:55:36+01:00,1,1,3,9,ug/m3
ES,NET_ES203A,CCAA Asturias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_33044033_30_59,ES.BDCA.AQD,-5.9697000000000005,43.345699999999994,EPSG:4979,ES2075A,STA_ES2075A,TRUBIA PISCINAS,ES.BDCA.AQD,2021-12-05 05:00:00+01:00,2021-12-05 06:00:00+01:00,2021-12-05 05:58:12+01:00,2021-12-06 11:59:46+01:00,,-1,3,89,ug/m3
ES,NET_ES208A,CCAA Castilla y León,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_09059003_30_59,ES.BDCA.AQD,-3.6755600000000004,42.35083,EPSG:4979,ES1160A,STA_ES1160A,BURGOS 1,ES.BDCA.AQD,2021-12-05 15:00:00+01:00,2021-12-05 16:00:00+01:00,2021-12-05 15:51:00+01:00,2021-12-05 16:51:22+01:00,0.2,1,3,929,ug/m3
ES,NET_ES214A,CCAA Murcia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_30030007_30_59,ES.BDCA.AQD,-1.14472222,37.993611109999996,EPSG:4979,ES1633A,STA_ES1633A,SAN BASILIO,ES.BDCA.AQD,2021-12-05 22:00:00+01:00,2021-12-05 23:00:00+01:00,2021-12-05 22:55:05+01:00,2021-12-05 23:54:14+01:00,0.3,1,3,40,ug/m3
ES,NET_ES214A,CCAA Murcia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_30016018_30_59,ES.BDCA.AQD,-1.06472222,37.69361111,EPSG:4979,ES1423A,STA_ES1423A,LA ALJORRA,ES.BDCA.AQD,2021-12-05 22:00:00+01:00,2021-12-05 23:00:00+01:00,2021-12-05 22:55:08+01:00,2021-12-06 12:00:06+01:00,,-1,3,80,ug/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_20073001_30_59,ES.BDCA.AQD,-2.05051,43.273789999999984,EPSG:4979,ES2118A,STA_ES2118A,Usurbil,ES.BDCA.AQD,2021-12-05 22:00:00+01:00,2021-12-05 23:00:00+01:00,2021-12-05 22:55:20+01:00,2021-12-05 23:54:23+01:00,0.13,1,3,35,ug/m3
ES,NET_ES214A,CCAA Murcia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_30030007_30_59,ES.BDCA.AQD,-1.14472222,37.993611109999996,EPSG:4979,ES1633A,STA_ES1633A,SAN BASILIO,ES.BDCA.AQD,2021-12-06 04:00:00+01:00,2021-12-06 05:00:00+01:00,2021-12-06 04:57:06+01:00,2021-12-06 05:56:49+01:00,0.4,1,3,40,ug/m3
ES,NET_ES214A,CCAA Murcia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_30016018_30_59,ES.BDCA.AQD,-1.06472222,37.69361111,EPSG:4979,ES1423A,STA_ES1423A,LA ALJORRA,ES.BDCA.AQD,2021-12-06 04:00:00+01:00,2021-12-06 05:00:00+01:00,2021-12-06 04:57:09+01:00,2021-12-06 12:00:06+01:00,,-1,3,80,ug/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_20073001_30_59,ES.BDCA.AQD,-2.05051,43.273789999999984,EPSG:4979,ES2118A,STA_ES2118A,Usurbil,ES.BDCA.AQD,2021-12-06 01:00:00+01:00,2021-12-06 02:00:00+01:00,2021-12-06 04:57:20+01:00,+01:00,0.12,1,3,35,ug/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_20073001_30_59,ES.BDCA.AQD,-2.05051,43.273789999999984,EPSG:4979,ES2118A,STA_ES2118A,Usurbil,ES.BDCA.AQD,2021-12-06 02:00:00+01:00,2021-12-06 03:00:00+01:00,2021-12-06 04:57:20+01:00,+01:00,0.12,1,3,35,ug/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_20073001_30_59,ES.BDCA.AQD,-2.05051,43.273789999999984,EPSG:4979,ES2118A,STA_ES2118A,Usurbil,ES.BDCA.AQD,2021-12-06 03:00:00+01:00,2021-12-06 04:00:00+01:00,2021-12-06 04:57:20+01:00,+01:00,0.11,1,3,35,ug/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_20073001_30_59,ES.BDCA.AQD,-2.05051,43.273789999999984,EPSG:4979,ES2118A,STA_ES2118A,Usurbil,ES.BDCA.AQD,2021-12-06 04:00:00+01:00,2021-12-06 05:00:00+01:00,2021-12-06 04:57:20+01:00,2021-12-06 05:57:08+01:00,0.11,1,3,35,ug/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_48002002_30_59,ES.BDCA.AQD,-3.0974,43.31962000000001,EPSG:4979,ES2124A,STA_ES2124A,Las Carreras,ES.BDCA.AQD,2021-12-06 01:00:00+01:00,2021-12-06 02:00:00+01:00,2021-12-06 04:57:26+01:00,2021-12-06 12:00:24+01:00,,-1,3,91,ug/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_48002002_30_59,ES.BDCA.AQD,-3.0974,43.31962000000001,EPSG:4979,ES2124A,STA_ES2124A,Las Carreras,ES.BDCA.AQD,2021-12-06 02:00:00+01:00,2021-12-06 03:00:00+01:00,2021-12-06 04:57:26+01:00,2021-12-06 12:00:24+01:00,,-1,3,91,ug/m3
