network_countrycode,network_localid,network_name,network_namespace,network_timezone,pollutant,samplingpoint_localid,samplingpoint_namespace,samplingpoint_x,samplingpoint_y,coordsys,station_code,station_localid,station_name,station_namespace,value_datetime_begin,value_datetime_end,value_datetime_inserted,value_datetime_updated,value_numeric,value_validity,value_verification,station_altitude,value_unit
ES,NET_ES203A,CCAA Asturias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_33024024_6_48,ES.BDCA.AQD,-5.6989,43.5388,EPSG:4979,ES1271A,STA_ES1271A,ARGENTINA,ES.BDCA.AQD,2021-12-04 16:00:00+01:00,2021-12-04 17:00:00+01:00,2021-12-04 16:59:29+01:00,2021-12-04 17:52:38+01:00,0.13,1,3,19,mg/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_08121013_6_48,ES.BDCA.AQD,2.443253787,41.547159712,EPSG:4979,ES1816A,STA_ES1816A,Mataró (passeig dels Molins),ES.BDCA.AQD,2021-12-04 16:00:00+01:00,2021-12-04 17:00:00+01:00,2021-12-04 16:58:03+01:00,2021-12-04 17:50:48+01:00,0.2,1,3,40,mg/m3
ES,NET_ES208A,CCAA Castilla y León,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_49275002_6_48,ES.BDCA.AQD,-5.746388879999999,41.50972221999999,EPSG:4979,ES1927A,STA_ES1927A,ZAMORA 2,ES.BDCA.AQD,2021-12-05 22:00:00+01:00,2021-12-05 23:00:00+01:00,2021-12-05 22:53:30+01:00,2021-12-06 11:58:40+01:00,,-1,3,720,mg/m3
ES,NET_ES208A,CCAA Castilla y León,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_49275002_6_48,ES.BDCA.AQD,-5.746388879999999,41.50972221999999,EPSG:4979,ES1927A,STA_ES1927A,ZAMORA 2,ES.BDCA.AQD,2021-12-06 06:00:00+01:00,2021-12-06 07:00:00+01:00,2021-12-06 07:00:01+01:00,2021-12-06 11:58:40+01:00,,-1,3,720,mg/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_43005002_6_48,ES.BDCA.AQD,1.179916582,41.27838109499999,EPSG:4979,ES1812A,STA_ES1812A,Alcover (Mestral),ES.BDCA.AQD,2021-12-05 22:00:00+01:00,2021-12-05 23:00:00+01:00,2021-12-05 22:52:08+01:00,2021-12-05 23:51:43+01:00,0.2,1,3,238,mg/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_08307012_6_48,ES.BDCA.AQD,1.721248774,41.219036461,EPSG:4979,ES1339A,STA_ES1339A,Vilanova i la Geltrú (pl. de les Danses de Vilanova),ES.BDCA.AQD,2021-12-05 21:00:00+01:00,2021-12-05 22:00:00+01:00,2021-12-05 21:52:51+01:00,2021-12-05 22:51:29+01:00,0.2,1,3,12,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_12126003_6_48,ES.BDCA.AQD,-0.24444444,39.82361111000001,EPSG:4979,ES1969A,STA_ES1969A,LA VALL D'UIXÓ,ES.BDCA.AQD,2021-12-05 21:00:00+01:00,2021-12-05 22:00:00+01:00,2021-12-05 21:53:10+01:00,2021-12-05 22:51:43+01:00,0.1,1,3,250,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_46250047_6_48,ES.BDCA.AQD,-0.34277777,39.4575,EPSG:4979,ES1912A,STA_ES1912A,VALÈNCIA - AVD. FRANCIA,ES.BDCA.AQD,2021-12-05 05:00:00+01:00,2021-12-05 06:00:00+01:00,2021-12-05 05:44:53+01:00,2021-12-05 06:48:56+01:00,0.1,1,3,7,mg/m3
ES,NET_ES207A,CCAA Cast. la Mancha,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_13071015_6_48,ES.BDCA.AQD,-4.08858,38.681979999999996,EPSG:4979,ES1279A,STA_ES1279A,CAMPO DE FÚTBOL,ES.BDCA.AQD,2021-12-06 00:00:00+01:00,2021-12-06 01:00:00+01:00,2021-12-06 00:46:15+01:00,2021-12-06 01:51:20+01:00,0.1,1,3,685,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_21041010_6_48,ES.BDCA.AQD,-6.92546,37.26016,EPSG:4979,ES1256A,STA_ES1256A,LOS ROSALES,ES.BDCA.AQD,2021-12-05 19:00:00+01:00,2021-12-05 20:00:00+01:00,2021-12-05 19:54:23+01:00,2021-12-05 21:53:46+01:00,0.096,1,3,23,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_21041010_6_48,ES.BDCA.AQD,-6.92546,37.26016,EPSG:4979,ES1256A,STA_ES1256A,LOS ROSALES,ES.BDCA.AQD,2021-12-06 00:00:00+01:00,2021-12-06 01:00:00+01:00,2021-12-06 00:53:38+01:00,2021-12-06 01:56:10+01:00,0.067,1,3,23,mg/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_20055001_6_48,ES.BDCA.AQD,-2.4904,43.0642,EPSG:4979,ES1442A,STA_ES1442A,ARRASATE,ES.BDCA.AQD,2021-12-05 08:00:00+01:00,2021-12-05 09:00:00+01:00,2021-12-05 08:54:55+01:00,2021-12-05 10:48:49+01:00,0.22,1,3,218,mg/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_20055001_6_48,ES.BDCA.AQD,-2.4904,43.0642,EPSG:4979,ES1442A,STA_ES1442A,ARRASATE,ES.BDCA.AQD,2021-12-04 16:00:00+01:00,2021-12-04 17:00:00+01:00,2021-12-04 17:01:57+01:00,2021-12-04 18:54:06+01:00,0.16,1,3,218,mg/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_25120001_6_48,ES.BDCA.AQD,0.6157258970000001,41.615794867,EPSG:4979,ES1225A,STA_ES1225A,Lleida (Irurita - Pius XII),ES.BDCA.AQD,2021-12-04 16:00:00+01:00,2021-12-04 17:00:00+01:00,2021-12-04 17:03:04+01:00,2021-12-04 17:55:54+01:00,0.2,1,3,220,mg/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_36024001_6_48,ES.BDCA.AQD,-8.1071,42.656299999999995,EPSG:4979,ES2084A,STA_ES2084A,LALÍN,ES.BDCA.AQD,2021-12-05 06:00:00+01:00,2021-12-05 07:00:00+01:00,2021-12-05 07:04:04+01:00,2021-12-05 08:01:01+01:00,0.1,1,3,600,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_12120001_6_48,ES.BDCA.AQD,-0.07888888,40.26944444,EPSG:4979,ES1690A,STA_ES1690A,TORRE ENDOMENECH,ES.BDCA.AQD,2021-12-05 16:00:00+01:00,2021-12-05 17:00:00+01:00,2021-12-05 16:53:41+01:00,2021-12-06 11:56:25+01:00,,-1,3,259,mg/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_36024001_6_48,ES.BDCA.AQD,-8.1071,42.656299999999995,EPSG:4979,ES2084A,STA_ES2084A,LALÍN,ES.BDCA.AQD,2021-12-04 16:00:00+01:00,2021-12-04 17:00:00+01:00,2021-12-04 17:06:22+01:00,2021-12-04 17:57:30+01:00,0.1,1,3,600,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_18140001_6_48,ES.BDCA.AQD,-3.5173,36.74312,EPSG:4979,ES1370A,STA_ES1370A,MOTRIL,ES.BDCA.AQD,2021-12-06 08:00:00+01:00,2021-12-06 09:00:00+01:00,2021-12-06 08:49:16+01:00,2021-12-06 09:45:52+01:00,0.345,1,3,50,mg/m3
ES,NET_ES207A,CCAA Cast. la Mancha,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_19130001_6_48,ES.BDCA.AQD,-3.17159,40.629839999999994,EPSG:4979,ES1537A,STA_ES1537A,GUADALAJARA,ES.BDCA.AQD,2021-12-06 08:00:00+01:00,2021-12-06 09:00:00+01:00,2021-12-06 08:53:09+01:00,2021-12-06 09:55:07+01:00,0.33,1,3,700,mg/m3
ES,NET_ES203A,CCAA Asturias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_33031032_6_48,ES.BDCA.AQD,-5.6796,43.29409999999999,EPSG:4979,ES1353A,STA_ES1353A,SAMA I,ES.BDCA.AQD,2021-12-05 18:00:00+01:00,2021-12-05 19:00:00+01:00,2021-12-05 18:50:15+01:00,2021-12-05 19:47:17+01:00,0.28,1,3,216,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_18087010_6_48,ES.BDCA.AQD,-3.6001,37.16568,EPSG:4979,ES1924A,STA_ES1924A,PALACIO CONGRESOS,ES.BDCA.AQD,2021-12-05 19:00:00+01:00,2021-12-05 20:00:00+01:00,2021-12-05 19:44:52+01:00,2021-12-05 21:50:39+01:00,0.269,1,3,666,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_12032001_6_48,ES.BDCA.AQD,-0.065,39.89222222,EPSG:4979,ES1688A,STA_ES1688A,BURRIANA,ES.BDCA.AQD,2021-12-04 16:00:00+01:00,2021-12-04 17:00:00+01:00,2021-12-04 16:59:52+01:00,2021-12-04 17:53:13+01:00,0.1,1,3,37,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_46250047_6_48,ES.BDCA.AQD,-0.34277777,39.4575,EPSG:4979,ES1912A,STA_ES1912A,VALÈNCIA - AVD. FRANCIA,ES.BDCA.AQD,2021-12-05 11:00:00+01:00,2021-12-05 12:00:00+01:00,2021-12-05 11:48:47+01:00,2021-12-05 12:44:41+01:00,0.1,1,3,7,mg/m3
ES,NET_ES203A,CCAA Asturias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_33066004_6_48,ES.BDCA.AQD,-5.8027999999999995,43.401499999999984,EPSG:4979,ES2051A,STA_ES2051A,LUGONES INSTITUTO,ES.BDCA.AQD,2021-12-04 21:00:00+01:00,2021-12-04 22:00:00+01:00,2021-12-04 21:59:11+01:00,2021-12-04 22:52:29+01:00,0.67,1,3,170,mg/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_01036004_6_48,ES.BDCA.AQD,-2.96337,43.14406999999999,EPSG:4979,ES1349A,STA_ES1349A,LLODIO,ES.BDCA.AQD,2021-12-04 21:00:00+01:00,2021-12-04 22:00:00+01:00,2021-12-04 21:59:21+01:00,2021-12-05 00:56:54+01:00,0.24,1,3,122,mg/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_08307012_6_48,ES.BDCA.AQD,1.721248774,41.219036461,EPSG:4979,ES1339A,STA_ES1339A,Vilanova i la Geltrú (pl. de les Danses de Vilanova),ES.BDCA.AQD,2021-12-05 22:00:00+01:00,2021-12-05 23:00:00+01:00,2021-12-05 22:51:29+01:00,2021-12-05 23:51:04+01:00,0.2,1,3,12,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_12126003_6_48,ES.BDCA.AQD,-0.24444444,39.82361111000001,EPSG:4979,ES1969A,STA_ES1969A,LA VALL D'UIXÓ,ES.BDCA.AQD,2021-12-05 22:00:00+01:00,2021-12-05 23:00:00+01:00,2021-12-05 22:51:43+01:00,2021-12-05 23:51:24+01:00,0.1,1,3,250,mg/m3
ES,NET_ES207A,CCAA Cast. la Mancha,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_13071015_6_48,ES.BDCA.AQD,-4.08858,38.681979999999996,EPSG:4979,ES1279A,STA_ES1279A,CAMPO DE FÚTBOL,ES.BDCA.AQD,2021-12-06 02:00:00+01:00,2021-12-06 03:00:00+01:00,2021-12-06 02:45:41+01:00,2021-12-06 03:49:42+01:00,0.11,1,3,685,mg/m3
ES,NET_ES207A,CCAA Cast. la Mancha,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_13071015_6_48,ES.BDCA.AQD,-4.08858,38.681979999999996,EPSG:4979,ES1279A,STA_ES1279A,CAMPO DE FÚTBOL,ES.BDCA.AQD,2021-12-06 06:00:00+01:00,2021-12-06 07:00:00+01:00,2021-12-06 06:51:37+01:00,2021-12-06 07:46:56+01:00,0.06,1,3,685,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_46250047_6_48,ES.BDCA.AQD,-0.34277777,39.4575,EPSG:4979,ES1912A,STA_ES1912A,VALÈNCIA - AVD. FRANCIA,ES.BDCA.AQD,2021-12-05 04:00:00+01:00,2021-12-05 05:00:00+01:00,2021-12-05 04:48:10+01:00,2021-12-05 05:44:53+01:00,0.1,1,3,7,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_11006001_6_48,ES.BDCA.AQD,-5.74372,36.73975,EPSG:4979,ES1821A,STA_ES1821A,ARCOS,ES.BDCA.AQD,2021-12-05 17:00:00+01:00,2021-12-05 18:00:00+01:00,2021-12-05 17:48:46+01:00,2021-12-05 19:49:54+01:00,0.435,1,3,216,mg/m3
ES,NET_ES205A,CCAA Islas Canarias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_35016012_6_48,ES.BDCA.AQD,-15.432823000000003,28.13373199999999,EPSG:4979,ES1573A,STA_ES1573A,MERCADO CENTRAL,ES.BDCA.AQD,2021-12-05 20:00:00+01:00,2021-12-05 21:00:00+01:00,2021-12-05 20:49:03+01:00,2021-12-06 11:51:50+01:00,,-1,3,11,mg/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_36024001_6_48,ES.BDCA.AQD,-8.1071,42.656299999999995,EPSG:4979,ES2084A,STA_ES2084A,LALÍN,ES.BDCA.AQD,2021-12-04 17:00:00+01:00,2021-12-04 18:00:00+01:00,2021-12-04 17:57:30+01:00,2021-12-04 18:56:45+01:00,0.1,1,3,600,mg/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_43148028_6_48,ES.BDCA.AQD,1.241649688,41.117387933999986,EPSG:4979,ES1666A,STA_ES1666A,Tarragona (parc de la Ciutat),ES.BDCA.AQD,2021-12-04 23:00:00+01:00,2021-12-05 00:00:00+01:00,2021-12-04 23:52:36+01:00,2021-12-05 00:55:27+01:00,0.2,1,3,13,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_03009006_6_48,ES.BDCA.AQD,-0.46694443999999996,38.70638888,EPSG:4979,ES1623A,STA_ES1623A,ALCOI - VERGE DELS LLIRIS,ES.BDCA.AQD,2021-12-06 00:00:00+01:00,2021-12-06 01:00:00+01:00,2021-12-06 00:45:52+01:00,2021-12-06 02:45:24+01:00,0.1,1,3,534,mg/m3
ES,NET_ES205A,CCAA Islas Canarias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_38038023_6_48,ES.BDCA.AQD,-16.26333,28.457953999999987,EPSG:4979,ES2000A,STA_ES2000A,PISCINA MUNICIPAL-STA CRUZ DE TF,ES.BDCA.AQD,2021-12-06 10:00:00+01:00,2021-12-06 11:00:00+01:00,2021-12-06 11:02:16+01:00,2021-12-06 11:59:17+01:00,0.3,1,3,68,mg/m3
ES,NET_ES203A,CCAA Asturias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_33060003_6_48,ES.BDCA.AQD,-5.596000000000001,43.275699999999986,EPSG:4979,ES1433A,STA_ES1433A,BLIMEA,ES.BDCA.AQD,2021-12-06 02:00:00+01:00,2021-12-06 03:00:00+01:00,2021-12-06 02:51:22+01:00,2021-12-06 03:54:50+01:00,0.19,1,3,262,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_46244003_6_48,ES.BDCA.AQD,-0.4825,39.42528,EPSG:4979,ES2055A,STA_ES2055A,TORRENT-EL VEDAT,ES.BDCA.AQD,2021-12-06 00:00:00+01:00,2021-12-06 01:00:00+01:00,2021-12-06 02:52:21+01:00,+01:00,0.1,1,3,100,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_46244003_6_48,ES.BDCA.AQD,-0.4825,39.42528,EPSG:4979,ES2055A,STA_ES2055A,TORRENT-EL VEDAT,ES.BDCA.AQD,2021-12-06 02:00:00+01:00,2021-12-06 03:00:00+01:00,2021-12-06 02:52:21+01:00,2021-12-06 11:59:29+01:00,,-1,3,100,mg/m3
ES,NET_ES021A,Ayto Zaragoza,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_50297037_6_48,ES.BDCA.AQD,-0.86194,41.64222,EPSG:4979,ES1836A,STA_ES1836A,LAS FUENTES,ES.BDCA.AQD,2021-12-06 02:00:00+01:00,2021-12-06 03:00:00+01:00,2021-12-06 02:52:35+01:00,2021-12-06 03:56:05+01:00,0.17,1,3,198,mg/m3
ES,NET_ES217A,CCAA La Rioja,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_26089001_6_48,ES.BDCA.AQD,-2.4280000000000004,42.46399999999999,EPSG:4979,ES1602A,STA_ES1602A,LA CIGÜEÑA,ES.BDCA.AQD,2021-12-04 20:00:00+01:00,2021-12-04 21:00:00+01:00,2021-12-04 20:50:20+01:00,2021-12-04 21:58:05+01:00,0.33,1,3,385,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_29067006_6_48,ES.BDCA.AQD,-4.4475,36.71963999999999,EPSG:4979,ES1750A,STA_ES1750A,CARRANQUE,ES.BDCA.AQD,2021-12-04 16:00:00+01:00,2021-12-04 17:00:00+01:00,2021-12-04 16:58:01+01:00,2021-12-04 17:50:47+01:00,0.187,1,3,36,mg/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_08019043_6_48,ES.BDCA.AQD,2.15382196,41.385343284,EPSG:4979,ES1438A,STA_ES1438A,Barcelona (l'Eixample),ES.BDCA.AQD,2021-12-04 16:00:00+01:00,2021-12-04 17:00:00+01:00,2021-12-04 16:58:16+01:00,2021-12-04 17:51:02+01:00,0.2,1,3,26,mg/m3
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_28045002_6_48,ES.BDCA.AQD,-3.7739,40.6646,EPSG:4979,ES1613A,STA_ES1613A,COLMENAR VIEJO,ES.BDCA.AQD,2021-12-06 10:00:00+01:00,2021-12-06 11:00:00+01:00,2021-12-06 10:58:06+01:00,2021-12-06 11:58:07+01:00,0.4,1,3,905,mg/m3
ES,NET_ES203A,CCAA Asturias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_33031032_6_48,ES.BDCA.AQD,-5.6796,43.29409999999999,EPSG:4979,ES1353A,STA_ES1353A,SAMA I,ES.BDCA.AQD,2021-12-06 08:00:00+01:00,2021-12-06 09:00:00+01:00,2021-12-06 08:49:30+01:00,2021-12-06 09:46:35+01:00,0.23,1,3,216,mg/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_08121013_6_48,ES.BDCA.AQD,2.443253787,41.547159712,EPSG:4979,ES1816A,STA_ES1816A,Mataró (passeig dels Molins),ES.BDCA.AQD,2021-12-05 19:00:00+01:00,2021-12-05 20:00:00+01:00,2021-12-05 19:45:02+01:00,2021-12-05 20:48:52+01:00,0.3,1,3,40,mg/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_32032001_6_48,ES.BDCA.AQD,-7.7299,42.060700000000004,EPSG:4979,ES2085A,STA_ES2085A,XINZO DE LIMIA,ES.BDCA.AQD,2021-12-06 07:00:00+01:00,2021-12-06 08:00:00+01:00,2021-12-06 07:56:50+01:00,2021-12-06 08:54:15+01:00,0.1,1,3,620,mg/m3
ES,NET_ES215A,CCAA Navarra,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_31201012_6_48,ES.BDCA.AQD,-1.65139,42.80722000000001,EPSG:4979,ES1472A,STA_ES1472A,ITURRAMA,ES.BDCA.AQD,2021-12-06 07:00:00+01:00,2021-12-06 08:00:00+01:00,2021-12-06 07:56:51+01:00,2021-12-06 08:54:15+01:00,0.1,1,3,449,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_29069002_6_48,ES.BDCA.AQD,-4.863,36.51099999999999,EPSG:4979,ES2030A,STA_ES2030A,MARBELLA ARCO,ES.BDCA.AQD,2021-12-05 02:00:00+01:00,2021-12-05 03:00:00+01:00,2021-12-05 02:56:29+01:00,2021-12-05 03:51:51+01:00,0.543,1,3,39,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_46184002_6_48,ES.BDCA.AQD,-0.69722222,38.78805555,EPSG:4979,ES1711A,STA_ES1711A,ONTINYENT,ES.BDCA.AQD,2021-12-05 18:00:00+01:00,2021-12-05 19:00:00+01:00,2021-12-05 18:52:48+01:00,2021-12-06 11:55:25+01:00,,-1,3,510,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_46190005_6_48,ES.BDCA.AQD,-0.46083333000000004,39.55138888,EPSG:4979,ES1826A,STA_ES1826A,PATERNA-CEAM,ES.BDCA.AQD,2021-12-05 18:00:00+01:00,2021-12-05 19:00:00+01:00,2021-12-05 18:53:09+01:00,2021-12-05 19:50:23+01:00,0.2,1,3,122,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_04066007_6_48,ES.BDCA.AQD,-1.96148,36.949999999999996,EPSG:4979,ES1835A,STA_ES1835A,LA JOYA,ES.BDCA.AQD,2021-12-04 21:00:00+01:00,2021-12-04 22:00:00+01:00,2021-12-04 21:59:29+01:00,2021-12-04 22:52:43+01:00,0.152,1,3,51,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_46190005_6_48,ES.BDCA.AQD,-0.46083333000000004,39.55138888,EPSG:4979,ES1826A,STA_ES1826A,PATERNA-CEAM,ES.BDCA.AQD,2021-12-05 02:00:00+01:00,2021-12-05 03:00:00+01:00,2021-12-05 02:52:38+01:00,2021-12-06 11:55:47+01:00,,-1,3,122,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_14021007_6_48,ES.BDCA.AQD,-4.762340000000001,37.89261,EPSG:4979,ES1799A,STA_ES1799A,LEPANTO,ES.BDCA.AQD,2021-12-06 06:00:00+01:00,2021-12-06 07:00:00+01:00,2021-12-06 06:54:21+01:00,2021-12-06 07:50:32+01:00,0.584,1,3,119,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_46184002_6_48,ES.BDCA.AQD,-0.69722222,38.78805555,EPSG:4979,ES1711A,STA_ES1711A,ONTINYENT,ES.BDCA.AQD,2021-12-06 06:00:00+01:00,2021-12-06 07:00:00+01:00,2021-12-06 06:54:34+01:00,2021-12-06 11:55:25+01:00,,-1,3,510,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_46190005_6_48,ES.BDCA.AQD,-0.46083333000000004,39.55138888,EPSG:4979,ES1826A,STA_ES1826A,PATERNA-CEAM,ES.BDCA.AQD,2021-12-06 06:00:00+01:00,2021-12-06 07:00:00+01:00,2021-12-06 06:54:57+01:00,2021-12-06 07:51:18+01:00,0.2,1,3,122,mg/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_08125002_6_48,ES.BDCA.AQD,2.188296656,41.48201627899999,EPSG:4979,ES0584A,STA_ES0584A,Montcada i Reixac (pl. de Lluís Companys),ES.BDCA.AQD,2021-12-05 02:00:00+01:00,2021-12-05 03:00:00+01:00,2021-12-05 02:55:07+01:00,2021-12-05 03:50:58+01:00,0.2,1,3,34,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_18087007_6_48,ES.BDCA.AQD,-3.61266,37.1961,EPSG:4979,ES1560A,STA_ES1560A,GRANADA - NORTE,ES.BDCA.AQD,2021-12-06 04:00:00+01:00,2021-12-06 05:00:00+01:00,2021-12-06 04:55:25+01:00,2021-12-06 05:54:56+01:00,0.81,1,3,689,mg/m3
